,Unnamed: 0,이름,차량번호,링크,연식,주행거리,연료,배기량,색상,보증정보,가격,신차대비가격,옵션_선루프,옵션_파노라마선루프,옵션_열선앞,옵션_열선뒤,옵션_전방센서,옵션_후방센서,옵션_전방캠,옵션_후방캠,옵션_어라운드뷰,옵션_네비순정,보험이력등록,소유자변경횟수,사고상세_전손,사고상세_침수전손,사고상세_침수분손,사고상세_도난,보험_내차피해(횟수),보험_내차피해(가격),사고상세_타차가해(횟수),보험_타차피해(가격)
1854,1854,벤츠 마이바흐 2세대  S680 4매틱 -???,차량번호 204누4226,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205346&gubun=I,2023.03?(22년형),"10,000 km",가솔린,"5,980 cc (630마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1855,1855,벤츠 마이바흐 2세대  S580 4매틱 -???,차량번호 387서5878,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205221&gubun=I,2022.05,469 km,가솔린,"3,982 cc (503마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1857,1857,벤츠 마이바흐 2세대  S580 4매틱 -???,차량번호 122어7071,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2168849&gubun=I,2022.06,77 km,가솔린,"3,982 cc (503마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1858,1858,벤츠 마이바흐 2세대  S580 4매틱 -???,차량번호 177보9334,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2191319&gubun=I,2022.02,"11,000 km",가솔린,"3,982 cc (503마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1859,1859,벤츠 마이바흐 1세대  S500 -???,차량번호 32고0762,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2193486&gubun=I,2015.06,"91,000 km",가솔린,"4,663 cc (455마력)",검정색,불가,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1860,1860,벤츠 마이바흐 1세대  S650 -???,차량번호 303저1111,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203399&gubun=I,2019.06,"57,000 km",가솔린,"5,980 cc (630마력)",검정투톤,불가,[가격상담],준비중,무,유,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
1861,1861,벤츠 마이바흐 1세대  S560 4매틱 -???,차량번호 169저7777,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199185&gubun=I,2019.02,"41,000 km",가솔린,"3,982 cc (469마력)",검정색,불가,[가격상담],준비중,무,유,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
1863,1863,벤츠 마이바흐 1세대  S560 4매틱 -???,차량번호 06서9921,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198676&gubun=I,2018.02,"54,410 km",가솔린,"3,982 cc (469마력)",진회색,불가,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1866,1866,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204493&gubun=I,2021.12,"23,227 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1867,1867,벤츠  3세대  G63 AMG 에디션???,차량번호 380부5178,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199021&gubun=I,2021.09,"22,540 km",가솔린,"3,982 cc (585마력)",녹색 (에메랄드 그린),"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1872,1872,벤츠  2세대  G63 AMG 크레이지컬러 에디션???,차량번호 13누5672,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182454&gubun=I,2015.06,"77,800 km",가솔린,"5,461 cc (544마력)",주황색,불가,[가격상담],준비중,유,무,유,유,유,유,무,유,유,유,미등록,,,,,,,,,
1873,1873,벤츠  3세대  G500 -???,차량번호 264수3188,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2196946&gubun=I,2019.09,"33,000 km",가솔린,"3,982 cc (421마력)",기타색상,불가,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
1878,1878,벤츠  3세대  G400 d -???,차량번호 115노8522,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202672&gubun=I,2021.04,"19,357 km",디젤,"2,925 cc (330마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1879,1879,벤츠  3세대  G63 AMG -???,차량번호 277너6853,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198861&gubun=I,2021.11,"6,500 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1880,1880,벤츠  3세대  G63 AMG -???,차량번호 187루3568,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200233&gubun=I,2021.09,"11,453 km",가솔린,"3,982 cc (585마력)",녹색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1881,1881,벤츠  3세대  G63 AMG -???,차량번호 371도5511,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201534&gubun=I,2021.01,"46,300 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1882,1882,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3130,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203147&gubun=I,2021.12,"4,945 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1883,1883,벤츠  3세대  G63 AMG -???,차량번호 324거3100,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174094&gubun=I,2021.02,"12,000 km",가솔린,"3,982 cc (585마력)",녹색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1886,1886,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204493&gubun=I,2021.12,"23,227 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1887,1887,벤츠  3세대  G63 AMG 에디션???,차량번호 380부5178,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199021&gubun=I,2021.09,"22,540 km",가솔린,"3,982 cc (585마력)",녹색 (에메랄드 그린),"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1892,1892,벤츠  2세대  G63 AMG 크레이지컬러 에디션???,차량번호 13누5672,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182454&gubun=I,2015.06,"77,800 km",가솔린,"5,461 cc (544마력)",주황색,불가,[가격상담],준비중,유,무,유,유,유,유,무,유,유,유,미등록,,,,,,,,,
1893,1893,벤츠  3세대  G500 -???,차량번호 264수3188,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2196946&gubun=I,2019.09,"33,000 km",가솔린,"3,982 cc (421마력)",기타색상,불가,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
1898,1898,벤츠  3세대  G400 d -???,차량번호 115노8522,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202672&gubun=I,2021.04,"19,357 km",디젤,"2,925 cc (330마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1899,1899,벤츠  3세대  G63 AMG -???,차량번호 277너6853,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198861&gubun=I,2021.11,"6,500 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1900,1900,벤츠  3세대  G63 AMG -???,차량번호 187루3568,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200233&gubun=I,2021.09,"11,453 km",가솔린,"3,982 cc (585마력)",녹색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1901,1901,벤츠  3세대  G63 AMG -???,차량번호 371도5511,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201534&gubun=I,2021.01,"46,300 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1902,1902,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3130,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203147&gubun=I,2021.12,"4,945 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1903,1903,벤츠  3세대  G63 AMG -???,차량번호 324거3100,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174094&gubun=I,2021.02,"12,000 km",가솔린,"3,982 cc (585마력)",녹색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1906,1906,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204493&gubun=I,2021.12,"23,227 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1907,1907,벤츠  3세대  G63 AMG 에디션???,차량번호 380부5178,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199021&gubun=I,2021.09,"22,540 km",가솔린,"3,982 cc (585마력)",녹색 (에메랄드 그린),"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1912,1912,벤츠  2세대  G63 AMG 크레이지컬러 에디션???,차량번호 13누5672,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182454&gubun=I,2015.06,"77,800 km",가솔린,"5,461 cc (544마력)",주황색,불가,[가격상담],준비중,유,무,유,유,유,유,무,유,유,유,미등록,,,,,,,,,
1913,1913,벤츠  3세대  G500 -???,차량번호 264수3188,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2196946&gubun=I,2019.09,"33,000 km",가솔린,"3,982 cc (421마력)",기타색상,불가,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
1918,1918,벤츠  3세대  G400 d -???,차량번호 115노8522,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202672&gubun=I,2021.04,"19,357 km",디젤,"2,925 cc (330마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1919,1919,벤츠  3세대  G63 AMG -???,차량번호 277너6853,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198861&gubun=I,2021.11,"6,500 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1920,1920,벤츠  3세대  G63 AMG -???,차량번호 187루3568,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200233&gubun=I,2021.09,"11,453 km",가솔린,"3,982 cc (585마력)",녹색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1921,1921,벤츠  3세대  G63 AMG -???,차량번호 371도5511,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201534&gubun=I,2021.01,"46,300 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1922,1922,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3130,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203147&gubun=I,2021.12,"4,945 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1923,1923,벤츠  3세대  G63 AMG -???,차량번호 324거3100,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174094&gubun=I,2021.02,"12,000 km",가솔린,"3,982 cc (585마력)",녹색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1926,1926,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204493&gubun=I,2021.12,"23,227 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1927,1927,벤츠  3세대  G63 AMG 에디션???,차량번호 380부5178,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199021&gubun=I,2021.09,"22,540 km",가솔린,"3,982 cc (585마력)",녹색 (에메랄드 그린),"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1932,1932,벤츠  2세대  G63 AMG 크레이지컬러 에디션???,차량번호 13누5672,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182454&gubun=I,2015.06,"77,800 km",가솔린,"5,461 cc (544마력)",주황색,불가,[가격상담],준비중,유,무,유,유,유,유,무,유,유,유,미등록,,,,,,,,,
1933,1933,벤츠  3세대  G500 -???,차량번호 264수3188,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2196946&gubun=I,2019.09,"33,000 km",가솔린,"3,982 cc (421마력)",기타색상,불가,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
1938,1938,벤츠  3세대  G400 d -???,차량번호 115노8522,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202672&gubun=I,2021.04,"19,357 km",디젤,"2,925 cc (330마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1939,1939,벤츠  3세대  G63 AMG -???,차량번호 277너6853,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198861&gubun=I,2021.11,"6,500 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1940,1940,벤츠  3세대  G63 AMG -???,차량번호 187루3568,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200233&gubun=I,2021.09,"11,453 km",가솔린,"3,982 cc (585마력)",녹색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1941,1941,벤츠  3세대  G63 AMG -???,차량번호 371도5511,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201534&gubun=I,2021.01,"46,300 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1942,1942,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3130,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203147&gubun=I,2021.12,"4,945 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1943,1943,벤츠  3세대  G63 AMG -???,차량번호 324거3100,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174094&gubun=I,2021.02,"12,000 km",가솔린,"3,982 cc (585마력)",녹색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1946,1946,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204493&gubun=I,2021.12,"23,227 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1947,1947,벤츠  3세대  G63 AMG 에디션???,차량번호 380부5178,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199021&gubun=I,2021.09,"22,540 km",가솔린,"3,982 cc (585마력)",녹색 (에메랄드 그린),"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1952,1952,벤츠  2세대  G63 AMG 크레이지컬러 에디션???,차량번호 13누5672,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182454&gubun=I,2015.06,"77,800 km",가솔린,"5,461 cc (544마력)",주황색,불가,[가격상담],준비중,유,무,유,유,유,유,무,유,유,유,미등록,,,,,,,,,
1953,1953,벤츠  3세대  G500 -???,차량번호 264수3188,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2196946&gubun=I,2019.09,"33,000 km",가솔린,"3,982 cc (421마력)",기타색상,불가,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
1958,1958,벤츠  3세대  G400 d -???,차량번호 115노8522,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202672&gubun=I,2021.04,"19,357 km",디젤,"2,925 cc (330마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1959,1959,벤츠  3세대  G63 AMG -???,차량번호 277너6853,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198861&gubun=I,2021.11,"6,500 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1960,1960,벤츠  3세대  G63 AMG -???,차량번호 187루3568,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200233&gubun=I,2021.09,"11,453 km",가솔린,"3,982 cc (585마력)",녹색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1961,1961,벤츠  3세대  G63 AMG -???,차량번호 371도5511,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201534&gubun=I,2021.01,"46,300 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1962,1962,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3130,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203147&gubun=I,2021.12,"4,945 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1963,1963,벤츠  3세대  G63 AMG -???,차량번호 324거3100,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2174094&gubun=I,2021.02,"12,000 km",가솔린,"3,982 cc (585마력)",녹색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1966,1966,벤츠  3세대  G63 AMG 에디션???,차량번호 107도3198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204493&gubun=I,2021.12,"23,227 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1967,1967,벤츠  3세대  G63 AMG 에디션???,차량번호 380부5178,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199021&gubun=I,2021.09,"22,540 km",가솔린,"3,982 cc (585마력)",녹색 (에메랄드 그린),"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1972,1972,벤츠  2세대  G63 AMG 크레이지컬러 에디션???,차량번호 13누5672,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2182454&gubun=I,2015.06,"77,800 km",가솔린,"5,461 cc (544마력)",주황색,불가,[가격상담],준비중,유,무,유,유,유,유,무,유,유,유,미등록,,,,,,,,,
1973,1973,벤츠  3세대  G500 -???,차량번호 264수3188,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2196946&gubun=I,2019.09,"33,000 km",가솔린,"3,982 cc (421마력)",기타색상,불가,[가격상담],준비중,유,무,유,유,유,유,유,유,유,무,미등록,,,,,,,,,
1978,1978,벤츠  3세대  G400 d -???,차량번호 115노8522,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202672&gubun=I,2021.04,"19,357 km",디젤,"2,925 cc (330마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1979,1979,벤츠  3세대  G63 AMG -???,차량번호 277너6853,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198861&gubun=I,2021.11,"6,500 km",가솔린,"3,982 cc (585마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
